Datasource,Campaign,Daily,Clicks,Impressions
Facebook Ads,Rechtsschutz,09/29/19,0,3
Facebook Ads,Rechtsschutz,10/01/19,0,1
Facebook Ads,Rechtsschutz,10/02/19,1,7
Facebook Ads,Rechtsschutz,10/03/19,0,2
Facebook Ads,Rechtsschutz,10/04/19,1,1
Facebook Ads,Rechtsschutz,10/05/19,0,1
Facebook Ads,Rechtsschutz,10/06/19,2,4
Facebook Ads,Rechtsschutz,10/08/19,0,3
Facebook Ads,Rechtsschutz,10/09/19,0,7
Facebook Ads,Rechtsschutz,10/10/19,2,6
Facebook Ads,Rechtsschutz,10/13/19,0,1
Facebook Ads,Rechtsschutz,10/14/19,0,2
Facebook Ads,Rechtsschutz,10/15/19,4,6
Facebook Ads,Rechtsschutz,10/16/19,0,2
Facebook Ads,Rechtsschutz,10/17/19,0,4
Facebook Ads,Rechtsschutz,10/18/19,2,3
Facebook Ads,Rechtsschutz,10/19/19,1,3
Facebook Ads,Rechtsschutz,10/22/19,1,8
Facebook Ads,Rechtsschutz,10/23/19,0,2
Facebook Ads,Rechtsschutz,10/24/19,0,4
Facebook Ads,Rechtsschutz,10/25/19,0,2
Facebook Ads,Rechtsschutz,10/28/19,0,3
Facebook Ads,Rechtsschutz,10/29/19,0,7
Facebook Ads,Rechtsschutz,10/30/19,0,3
Facebook Ads,Rechtsschutz,10/31/19,0,1
Facebook Ads,Rechtsschutz,11/01/19,1,3
Facebook Ads,Rechtsschutz,11/02/19,0,3
Facebook Ads,Rechtsschutz,11/04/19,1,2
Facebook Ads,Rechtsschutz,11/05/19,2,14
Facebook Ads,Rechtsschutz,11/06/19,0,17
Facebook Ads,Rechtsschutz,11/07/19,2,7
Facebook Ads,Rechtsschutz,11/08/19,3,11
Facebook Ads,Rechtsschutz,11/09/19,0,9
Facebook Ads,Rechtsschutz,11/10/19,0,1
Facebook Ads,Rechtsschutz,11/11/19,1,2
Facebook Ads,Rechtsschutz,11/12/19,1,8
Facebook Ads,Rechtsschutz,11/13/19,1,11
Facebook Ads,Rechtsschutz,11/14/19,0,12
Facebook Ads,Rechtsschutz,11/15/19,0,5
Facebook Ads,Rechtsschutz,11/16/19,2,6
Facebook Ads,Rechtsschutz,11/17/19,0,11
Facebook Ads,Rechtsschutz,11/19/19,1,15
Facebook Ads,Rechtsschutz,11/20/19,2,11
Facebook Ads,Rechtsschutz,11/21/19,0,34
Facebook Ads,Rechtsschutz,11/22/19,0,4
Facebook Ads,Rechtsschutz,11/23/19,0,1
Facebook Ads,Rechtsschutz,11/24/19,0,2
Facebook Ads,Rechtsschutz,11/25/19,0,7
Facebook Ads,Rechtsschutz,11/26/19,1,7
Facebook Ads,Rechtsschutz,11/27/19,0,7
Facebook Ads,Rechtsschutz,11/28/19,0,8
Facebook Ads,Rechtsschutz,11/29/19,0,3
Facebook Ads,Rechtsschutz,11/30/19,0,10
Facebook Ads,Rechtsschutz,12/01/19,0,4
Facebook Ads,Rechtsschutz,12/02/19,0,1
Facebook Ads,Rechtsschutz,12/03/19,0,2
Facebook Ads,Rechtsschutz,12/04/19,0,1
Facebook Ads,Rechtsschutz,12/05/19,1,5
Facebook Ads,Rechtsschutz,12/06/19,0,2
Facebook Ads,Rechtsschutz,12/07/19,1,4
Facebook Ads,Rechtsschutz,12/08/19,0,1
Facebook Ads,Rechtsschutz,12/10/19,0,8
Facebook Ads,Rechtsschutz,12/11/19,3,9
Facebook Ads,Rechtsschutz,12/12/19,0,2
Facebook Ads,Rechtsschutz,12/13/19,0,3
Facebook Ads,Rechtsschutz,12/14/19,1,9
Facebook Ads,Rechtsschutz,12/15/19,1,1
Facebook Ads,Rechtsschutz,12/16/19,0,2
Facebook Ads,Rechtsschutz,12/17/19,2,6
Facebook Ads,Rechtsschutz,12/18/19,1,3
Facebook Ads,Rechtsschutz,12/19/19,1,5
Facebook Ads,Rechtsschutz - MOBIL,09/05/19,0,1
Facebook Ads,Rechtsschutz - MOBIL,09/08/19,0,1
Facebook Ads,Rechtsschutz - MOBIL,09/09/19,1,1
Facebook Ads,Rechtsschutz - MOBIL,09/11/19,0,1
Facebook Ads,Rechtsschutz - MOBIL,09/12/19,0,1
Facebook Ads,Rechtsschutz - MOBIL,09/26/19,1,2
Facebook Ads,Rechtsschutz - MOBIL,10/01/19,0,2
Facebook Ads,Rechtsschutz - MOBIL,10/08/19,0,1
Facebook Ads,Rechtsschutz - MOBIL,10/12/19,0,2
Facebook Ads,Rechtsschutz - MOBIL,10/18/19,0,1
Facebook Ads,Rechtsschutz - MOBIL,10/29/19,0,1
Facebook Ads,Rechtsschutz - MOBIL,11/02/19,0,1
Facebook Ads,Rechtsschutz - MOBIL,11/06/19,0,1
Facebook Ads,Rechtsschutz - MOBIL,11/13/19,0,2
Facebook Ads,Rechtsschutz - MOBIL,11/14/19,0,4
Facebook Ads,Rechtsschutz - MOBIL,11/15/19,0,5
Facebook Ads,Rechtsschutz - MOBIL,11/16/19,0,2
Facebook Ads,Rechtsschutz - MOBIL,11/21/19,0,3
Facebook Ads,Rechtsschutz - MOBIL,11/22/19,0,1
Facebook Ads,Rechtsschutz - MOBIL,12/04/19,0,2
Facebook Ads,Rechtsschutz - MOBIL,12/05/19,0,1
Facebook Ads,Rechtsschutz - MOBIL,12/12/19,0,5
Facebook Ads,Rechtsschutz - MOBIL,12/14/19,0,2
Facebook Ads,Rechtsschutz - MOBIL,12/19/19,0,1
Facebook Ads,Schutzbrief,01/04/19,0,2
Facebook Ads,Schutzbrief,01/05/19,0,3
Facebook Ads,Schutzbrief,01/06/19,0,13
Facebook Ads,Schutzbrief,01/09/19,0,5
Facebook Ads,Schutzbrief,01/10/19,0,1
Facebook Ads,Schutzbrief,01/12/19,0,4
Facebook Ads,Schutzbrief,01/13/19,0,3
Facebook Ads,Schutzbrief,01/15/19,0,5
Facebook Ads,Schutzbrief,01/16/19,0,2
Facebook Ads,Schutzbrief,01/17/19,0,6
Facebook Ads,Schutzbrief,01/20/19,0,2
Facebook Ads,Schutzbrief,01/21/19,0,2
Facebook Ads,Schutzbrief,01/23/19,0,4
Facebook Ads,Schutzbrief,01/24/19,0,2
Facebook Ads,Schutzbrief,01/25/19,0,2
Facebook Ads,Schutzbrief,01/26/19,0,2
Facebook Ads,Schutzbrief,01/27/19,0,4
Facebook Ads,Schutzbrief,01/28/19,0,2
Facebook Ads,Schutzbrief,01/29/19,1,8
Facebook Ads,Schutzbrief,01/30/19,0,1
Facebook Ads,Schutzbrief,01/31/19,0,1
Facebook Ads,Schutzbrief,02/01/19,0,2
Facebook Ads,Schutzbrief,02/02/19,0,3
Facebook Ads,Schutzbrief,02/03/19,0,8
Facebook Ads,Schutzbrief,02/04/19,1,6
Facebook Ads,Schutzbrief,02/05/19,0,7
Facebook Ads,Schutzbrief,02/06/19,0,26
Facebook Ads,Schutzbrief,02/07/19,0,4
Facebook Ads,Schutzbrief,02/08/19,0,12
Facebook Ads,Schutzbrief,02/09/19,0,5
Facebook Ads,Schutzbrief,02/10/19,0,12
Facebook Ads,Schutzbrief,02/11/19,0,9
Facebook Ads,Schutzbrief,02/14/19,0,2
Facebook Ads,Schutzbrief,02/15/19,0,1
Facebook Ads,Schutzbrief,02/16/19,0,2
Facebook Ads,Schutzbrief,02/17/19,0,4
Facebook Ads,Schutzbrief,02/18/19,0,2
Facebook Ads,Schutzbrief,02/19/19,1,2
Facebook Ads,Schutzbrief,02/20/19,0,2
Facebook Ads,Schutzbrief,02/21/19,0,2
Facebook Ads,Schutzbrief,02/23/19,0,6
Facebook Ads,Schutzbrief,02/24/19,0,3
Facebook Ads,Schutzbrief,02/25/19,0,4
Facebook Ads,Schutzbrief,02/26/19,0,3
Facebook Ads,Schutzbrief,02/27/19,0,9
Facebook Ads,Schutzbrief,02/28/19,0,13
Facebook Ads,Schutzbrief,03/01/19,0,2
Facebook Ads,Schutzbrief,03/02/19,0,4
Facebook Ads,Schutzbrief,03/03/19,0,1
Facebook Ads,Schutzbrief,03/04/19,0,13
Facebook Ads,Schutzbrief,03/05/19,0,2
Facebook Ads,Schutzbrief,03/07/19,0,11
Facebook Ads,Schutzbrief,03/08/19,0,4
Facebook Ads,Schutzbrief,03/09/19,0,1
Facebook Ads,Schutzbrief,03/10/19,0,4
Facebook Ads,Schutzbrief,03/12/19,0,3
Facebook Ads,Schutzbrief,03/13/19,0,3
Facebook Ads,Schutzbrief,03/15/19,0,7
Facebook Ads,Schutzbrief,03/16/19,0,1
Facebook Ads,Schutzbrief,03/17/19,0,7
Facebook Ads,Schutzbrief,03/18/19,0,5
Facebook Ads,Schutzbrief,03/19/19,0,5
Facebook Ads,Schutzbrief,03/20/19,0,5
Facebook Ads,Schutzbrief,03/21/19,0,6
Facebook Ads,Schutzbrief,03/22/19,0,5
Facebook Ads,Schutzbrief,03/23/19,0,16
Facebook Ads,Schutzbrief,03/24/19,0,4
Facebook Ads,Schutzbrief,03/25/19,0,2
Facebook Ads,Schutzbrief,03/26/19,0,4
Facebook Ads,Schutzbrief,03/28/19,0,2
Facebook Ads,Schutzbrief,03/29/19,0,9
Facebook Ads,Schutzbrief,03/31/19,0,5
Facebook Ads,Schutzbrief,04/01/19,4,21
Facebook Ads,Schutzbrief,04/03/19,1,15
Facebook Ads,Schutzbrief,04/04/19,0,6
Facebook Ads,Schutzbrief,04/05/19,3,31
Facebook Ads,Schutzbrief,04/06/19,1,7
Facebook Ads,Schutzbrief,04/07/19,0,3
Facebook Ads,Schutzbrief,04/08/19,0,4
Facebook Ads,Schutzbrief,04/09/19,0,3
Facebook Ads,Schutzbrief,04/10/19,0,1
Facebook Ads,Schutzbrief,04/11/19,0,1
Facebook Ads,Schutzbrief,04/12/19,0,2
Facebook Ads,Schutzbrief,04/13/19,0,71
Facebook Ads,Schutzbrief,04/14/19,0,3
Facebook Ads,Schutzbrief,04/15/19,0,2
Facebook Ads,Schutzbrief,04/16/19,0,1
Facebook Ads,Schutzbrief,04/17/19,0,3
Facebook Ads,Schutzbrief,04/18/19,0,1
Facebook Ads,Schutzbrief,04/19/19,0,5
Facebook Ads,Schutzbrief,04/20/19,0,1
Facebook Ads,Schutzbrief,04/22/19,0,2
Facebook Ads,Schutzbrief,04/23/19,0,2
Facebook Ads,Schutzbrief,04/24/19,0,1
Facebook Ads,Schutzbrief,04/25/19,0,1
Facebook Ads,Schutzbrief,04/26/19,0,4
Facebook Ads,Schutzbrief,04/27/19,0,8
Facebook Ads,Schutzbrief,04/28/19,0,3
Facebook Ads,Schutzbrief,04/29/19,0,4
Facebook Ads,Schutzbrief,04/30/19,0,3
Facebook Ads,Schutzbrief,05/01/19,0,5
Facebook Ads,Schutzbrief,05/02/19,0,12
Facebook Ads,Schutzbrief,05/03/19,0,5
Facebook Ads,Schutzbrief,05/04/19,0,2
Facebook Ads,Schutzbrief,05/05/19,0,5
Facebook Ads,Schutzbrief,05/06/19,0,1
Facebook Ads,Schutzbrief,05/07/19,0,4
Facebook Ads,Schutzbrief,05/08/19,0,1
Facebook Ads,Schutzbrief,05/09/19,0,5
Facebook Ads,Schutzbrief,05/11/19,0,7
Facebook Ads,Schutzbrief,05/12/19,0,6
Facebook Ads,Schutzbrief,05/13/19,0,99
Facebook Ads,Schutzbrief,05/15/19,0,3
Facebook Ads,Schutzbrief,05/16/19,0,5
Facebook Ads,Schutzbrief,05/17/19,0,27
Facebook Ads,Schutzbrief,05/18/19,0,11
Facebook Ads,Schutzbrief,05/19/19,0,1
Facebook Ads,Schutzbrief,05/20/19,0,2
Facebook Ads,Schutzbrief,05/21/19,0,2
Facebook Ads,Schutzbrief,05/22/19,0,4
Facebook Ads,Schutzbrief,05/23/19,0,4
Facebook Ads,Schutzbrief,05/24/19,1,4
Facebook Ads,Schutzbrief,05/25/19,0,2
Facebook Ads,Schutzbrief,05/26/19,0,6
Facebook Ads,Schutzbrief,05/27/19,0,17
Facebook Ads,Schutzbrief,05/29/19,0,1
Facebook Ads,Schutzbrief,05/30/19,0,9
Facebook Ads,Schutzbrief,05/31/19,0,11
Facebook Ads,Schutzbrief,06/01/19,0,6
Facebook Ads,Schutzbrief,06/02/19,0,7
Facebook Ads,Schutzbrief,06/03/19,0,5
Facebook Ads,Schutzbrief,06/05/19,0,10
Facebook Ads,Schutzbrief,06/06/19,0,7
Facebook Ads,Schutzbrief,06/07/19,0,2
Facebook Ads,Schutzbrief,06/08/19,0,5
Facebook Ads,Schutzbrief,06/09/19,0,3
Facebook Ads,Schutzbrief,06/10/19,0,3
Facebook Ads,Schutzbrief,06/11/19,0,2
Facebook Ads,Schutzbrief,06/12/19,0,3
Facebook Ads,Schutzbrief,06/13/19,0,1
Facebook Ads,Schutzbrief,06/14/19,0,2
Facebook Ads,Schutzbrief,06/15/19,0,1
Facebook Ads,Schutzbrief,06/16/19,1,3
Facebook Ads,Schutzbrief,06/17/19,0,8
Facebook Ads,Schutzbrief,06/18/19,0,1
Facebook Ads,Schutzbrief,06/19/19,0,4
Facebook Ads,Schutzbrief,06/20/19,0,7
Facebook Ads,Schutzbrief,06/21/19,0,5
Facebook Ads,Schutzbrief,06/22/19,0,5
Facebook Ads,Schutzbrief,06/23/19,0,1
Facebook Ads,Schutzbrief,06/24/19,0,6
Facebook Ads,Schutzbrief,06/25/19,0,2
Facebook Ads,Schutzbrief,06/26/19,0,7
Facebook Ads,Schutzbrief,06/27/19,0,2
Facebook Ads,Schutzbrief,06/28/19,0,11
Facebook Ads,Schutzbrief,06/29/19,0,5
Facebook Ads,Schutzbrief,06/30/19,0,20
Facebook Ads,Schutzbrief,10/01/19,10,914
Facebook Ads,Schutzbrief,10/02/19,10,1013
Facebook Ads,Schutzbrief,10/03/19,14,1183
Facebook Ads,Schutzbrief,10/04/19,0,903
Facebook Ads,Schutzbrief,10/05/19,0,785
Facebook Ads,Schutzbrief,10/06/19,0,612
Facebook Ads,Schutzbrief,10/07/19,0,684
Facebook Ads,Schutzbrief,10/08/19,1,728
Facebook Ads,Schutzbrief,10/09/19,0,549
Facebook Ads,Schutzbrief,10/10/19,0,766
Facebook Ads,Schutzbrief,10/11/19,2,814
Facebook Ads,Schutzbrief,10/12/19,0,626
Facebook Ads,Schutzbrief,10/13/19,3,742
Facebook Ads,Schutzbrief,10/14/19,1,669
Facebook Ads,Schutzbrief,10/15/19,0,664
Facebook Ads,Schutzbrief,10/16/19,0,568
Facebook Ads,Schutzbrief,10/17/19,1,1002
Facebook Ads,Schutzbrief,10/18/19,0,632
Facebook Ads,Schutzbrief,10/19/19,0,492
Facebook Ads,Schutzbrief,10/20/19,0,535
Facebook Ads,Schutzbrief,10/21/19,0,515
Facebook Ads,Schutzbrief,10/22/19,0,386
Facebook Ads,Schutzbrief,10/23/19,1,368
Facebook Ads,Schutzbrief,10/24/19,0,623
Facebook Ads,Schutzbrief,10/25/19,2,419
Facebook Ads,Schutzbrief,10/26/19,1,371
Facebook Ads,Schutzbrief,10/27/19,0,316
Facebook Ads,Schutzbrief,10/28/19,0,324
Facebook Ads,Schutzbrief,10/29/19,0,209
Facebook Ads,Schutzbrief,10/30/19,0,193
Facebook Ads,Schutzbrief,10/31/19,2,497
Facebook Ads,Schutzbrief,11/01/19,0,444
Facebook Ads,Schutzbrief,11/02/19,1,298
Facebook Ads,Schutzbrief,11/03/19,0,309
Facebook Ads,Schutzbrief,11/04/19,0,159
Facebook Ads,Schutzbrief,11/05/19,0,190
Facebook Ads,Schutzbrief,11/06/19,0,173
Facebook Ads,Schutzbrief,11/07/19,0,318
Facebook Ads,Schutzbrief,11/08/19,0,310
Facebook Ads,Schutzbrief,11/09/19,1,427
Facebook Ads,Schutzbrief,11/10/19,3,581
Facebook Ads,Schutzbrief,11/11/19,3,551
Facebook Ads,Schutzbrief,11/12/19,1,518
Facebook Ads,Schutzbrief,11/13/19,0,344
Facebook Ads,Schutzbrief,11/14/19,1,495
Facebook Ads,Schutzbrief,11/15/19,0,579
Facebook Ads,Schutzbrief,11/16/19,2,588
Facebook Ads,Schutzbrief,11/17/19,1,437
Facebook Ads,Schutzbrief,11/18/19,2,355
Facebook Ads,Schutzbrief,11/19/19,0,384
Facebook Ads,Schutzbrief,11/20/19,0,280
Facebook Ads,Schutzbrief,11/21/19,2,527
Facebook Ads,Schutzbrief,11/22/19,1,449
Facebook Ads,Schutzbrief,11/23/19,0,303
Facebook Ads,Schutzbrief,11/24/19,0,287
Facebook Ads,Schutzbrief,11/25/19,0,206
Facebook Ads,Schutzbrief,11/26/19,0,169
Facebook Ads,Schutzbrief,11/27/19,0,138
Facebook Ads,Schutzbrief,11/28/19,0,216
Facebook Ads,Schutzbrief,11/29/19,1,248
Facebook Ads,Schutzbrief,11/30/19,1,503
Facebook Ads,Schutzbrief,12/01/19,0,289
Facebook Ads,Schutzbrief,12/02/19,0,267
Facebook Ads,Schutzbrief,12/03/19,0,147
Facebook Ads,Schutzbrief,12/04/19,0,137
Facebook Ads,Schutzbrief,12/05/19,0,275
Facebook Ads,Schutzbrief,12/06/19,0,148
Facebook Ads,Schutzbrief,12/07/19,2,164
Facebook Ads,Schutzbrief,12/08/19,0,193
Facebook Ads,Schutzbrief,12/09/19,0,145
Facebook Ads,Schutzbrief,12/10/19,1,151
Facebook Ads,Schutzbrief,12/11/19,0,179
Facebook Ads,Schutzbrief,12/12/19,1,241
Facebook Ads,Schutzbrief,12/13/19,1,188
Facebook Ads,Schutzbrief,12/14/19,0,157
Facebook Ads,Schutzbrief,12/15/19,2,191
Facebook Ads,Schutzbrief,12/16/19,0,132
Facebook Ads,Schutzbrief,12/17/19,0,146
Facebook Ads,Schutzbrief,12/18/19,1,117
Facebook Ads,Schutzbrief,12/19/19,1,166
Facebook Ads,Schutzbrief,12/20/19,0,165
Facebook Ads,Schutzbrief,12/21/19,1,149
Facebook Ads,Schutzbrief,12/22/19,0,104
Facebook Ads,Schutzbrief,12/23/19,0,96
Facebook Ads,Schutzbrief,12/24/19,0,93
Facebook Ads,Schutzbrief,12/25/19,0,132
Facebook Ads,Schutzbrief,12/26/19,1,237
Facebook Ads,Schutzbrief,12/27/19,2,237
Facebook Ads,Schutzbrief,12/28/19,0,155
Facebook Ads,Schutzbrief,12/29/19,0,138
Facebook Ads,Schutzbrief,12/30/19,3,156
Facebook Ads,Schutzbrief,12/31/19,0,118
Facebook Ads,Schutzbrief Image|SN,01/01/19,10,543
Facebook Ads,Schutzbrief Image|SN,01/02/19,19,1239
Facebook Ads,Schutzbrief Image|SN,01/03/19,20,1523
Facebook Ads,Schutzbrief Image|SN,01/04/19,22,1451
Facebook Ads,Schutzbrief Image|SN,01/05/19,24,1169
Facebook Ads,Schutzbrief Image|SN,01/06/19,14,1031
Facebook Ads,Schutzbrief Image|SN,01/07/19,21,1205
Facebook Ads,Schutzbrief Image|SN,01/08/19,12,909
Facebook Ads,Schutzbrief Image|SN,01/09/19,13,1123
Facebook Ads,Schutzbrief Image|SN,01/10/19,30,1511
Facebook Ads,Schutzbrief Image|SN,01/11/19,27,1260
Facebook Ads,Schutzbrief Image|SN,01/12/19,19,1082
Facebook Ads,Schutzbrief Image|SN,01/13/19,12,1054
Facebook Ads,Schutzbrief Image|SN,01/14/19,9,1082
Facebook Ads,Schutzbrief Image|SN,01/15/19,10,758
Facebook Ads,Schutzbrief Image|SN,01/16/19,8,962
Facebook Ads,Schutzbrief Image|SN,01/17/19,14,1298
Facebook Ads,Schutzbrief Image|SN,01/18/19,16,952
Facebook Ads,Schutzbrief Image|SN,01/19/19,13,1090
Facebook Ads,Schutzbrief Image|SN,01/20/19,20,1090
Facebook Ads,Schutzbrief Image|SN,01/21/19,19,1067
Facebook Ads,Schutzbrief Image|SN,01/22/19,16,668
Facebook Ads,Schutzbrief Image|SN,01/23/19,10,1043
Facebook Ads,Schutzbrief Image|SN,01/24/19,38,1191
Facebook Ads,Schutzbrief Image|SN,01/25/19,45,1567
Facebook Ads,Schutzbrief Image|SN,01/26/19,43,1678
Facebook Ads,Schutzbrief Image|SN,01/27/19,44,1676
Facebook Ads,Schutzbrief Image|SN,01/28/19,30,1250
Facebook Ads,Schutzbrief Image|SN,01/29/19,43,1164
Facebook Ads,Schutzbrief Image|SN,01/30/19,49,1733
Facebook Ads,Schutzbrief Image|SN,01/31/19,55,2008
Facebook Ads,Schutzbrief Image|SN,02/01/19,66,1807
Facebook Ads,Schutzbrief Image|SN,02/02/19,66,2055
Facebook Ads,Schutzbrief Image|SN,02/03/19,55,1442
Facebook Ads,Schutzbrief Image|SN,02/04/19,18,800
Facebook Ads,Schutzbrief Image|SN,02/05/19,8,522
Facebook Ads,Schutzbrief Image|SN,02/06/19,19,484
Facebook Ads,Schutzbrief Image|SN,02/07/19,20,996
Facebook Ads,Schutzbrief Image|SN,02/08/19,15,916
Facebook Ads,Schutzbrief Image|SN,02/09/19,7,715
Facebook Ads,Schutzbrief Image|SN,02/10/19,8,853
Facebook Ads,Schutzbrief Image|SN,02/11/19,12,744
Facebook Ads,Schutzbrief Image|SN,02/12/19,13,556
Facebook Ads,Schutzbrief Image|SN,02/13/19,17,588
Facebook Ads,Schutzbrief Image|SN,02/14/19,15,983
Facebook Ads,Schutzbrief Image|SN,02/15/19,14,1029
Facebook Ads,Schutzbrief Image|SN,02/16/19,8,830
Facebook Ads,Schutzbrief Image|SN,02/17/19,16,1072
Facebook Ads,Schutzbrief Image|SN,02/18/19,15,929
Facebook Ads,Schutzbrief Image|SN,02/19/19,11,444
Facebook Ads,Schutzbrief Image|SN,02/20/19,7,514
Facebook Ads,Schutzbrief Image|SN,02/21/19,21,1120
Facebook Ads,Schutzbrief Image|SN,02/22/19,18,857
Facebook Ads,Schutzbrief Image|SN,02/23/19,16,872
Facebook Ads,Schutzbrief Image|SN,02/24/19,19,675
Facebook Ads,Schutzbrief Image|SN,02/25/19,15,624
Facebook Ads,Schutzbrief Image|SN,02/26/19,5,396
Facebook Ads,Schutzbrief Image|SN,02/27/19,10,448
Facebook Ads,Schutzbrief Image|SN,02/28/19,19,863
Facebook Ads,Schutzbrief Image|SN,03/01/19,24,920
Facebook Ads,Schutzbrief Image|SN,03/02/19,17,849
Facebook Ads,Schutzbrief Image|SN,03/03/19,12,575
Facebook Ads,Schutzbrief Image|SN,03/04/19,8,635
Facebook Ads,Schutzbrief Image|SN,03/05/19,13,312
Facebook Ads,Schutzbrief Image|SN,03/06/19,9,493
Facebook Ads,Schutzbrief Image|SN,03/07/19,16,943
Facebook Ads,Schutzbrief Image|SN,03/08/19,7,599
Facebook Ads,Schutzbrief Image|SN,03/09/19,18,703
Facebook Ads,Schutzbrief Image|SN,03/10/19,11,789
Facebook Ads,Schutzbrief Image|SN,03/11/19,11,744
Facebook Ads,Schutzbrief Image|SN,03/12/19,7,341
Facebook Ads,Schutzbrief Image|SN,03/13/19,10,511
Facebook Ads,Schutzbrief Image|SN,03/14/19,25,791
Facebook Ads,Schutzbrief Image|SN,03/15/19,6,624
Facebook Ads,Schutzbrief Image|SN,03/16/19,24,964
Facebook Ads,Schutzbrief Image|SN,03/17/19,16,720
Facebook Ads,Schutzbrief Image|SN,03/18/19,10,585
Facebook Ads,Schutzbrief Image|SN,03/19/19,5,442
Facebook Ads,Schutzbrief Image|SN,03/20/19,11,565
Facebook Ads,Schutzbrief Image|SN,03/21/19,18,768
Facebook Ads,Schutzbrief Image|SN,03/22/19,13,699
Facebook Ads,Schutzbrief Image|SN,03/23/19,12,591
Facebook Ads,Schutzbrief Image|SN,03/24/19,13,709
Facebook Ads,Schutzbrief Image|SN,03/25/19,11,624
Facebook Ads,Schutzbrief Image|SN,03/26/19,11,466
Facebook Ads,Schutzbrief Image|SN,03/27/19,13,643
Facebook Ads,Schutzbrief Image|SN,03/28/19,9,895
Facebook Ads,Schutzbrief Image|SN,03/29/19,14,802
Facebook Ads,Schutzbrief Image|SN,03/30/19,9,720
Facebook Ads,Schutzbrief Image|SN,03/31/19,19,733
Facebook Ads,Schutzbrief Image|SN,04/01/19,6,17
Facebook Ads,Schutzbrief Image|SN,04/02/19,2,32
Facebook Ads,Schutzbrief Image|SN,04/03/19,4,12
Facebook Ads,Schutzbrief Image|SN,04/04/19,4,14
Facebook Ads,Schutzbrief Image|SN,04/05/19,2,13
Facebook Ads,Schutzbrief Image|SN,04/06/19,3,35
Facebook Ads,Schutzbrief Image|SN,04/07/19,16,520
Facebook Ads,Schutzbrief Image|SN,04/08/19,7,663
Facebook Ads,Schutzbrief Image|SN,04/09/19,10,346
Facebook Ads,Schutzbrief Image|SN,04/10/19,10,418
Facebook Ads,Schutzbrief Image|SN,04/11/19,14,901
Facebook Ads,Schutzbrief Image|SN,04/12/19,10,806
Facebook Ads,Schutzbrief Image|SN,04/13/19,22,795
Facebook Ads,Schutzbrief Image|SN,04/14/19,10,564
Facebook Ads,Schutzbrief Image|SN,04/15/19,13,439
Facebook Ads,Schutzbrief Image|SN,04/16/19,10,363
Facebook Ads,Schutzbrief Image|SN,04/17/19,6,389
Facebook Ads,Schutzbrief Image|SN,04/18/19,11,633
Facebook Ads,Schutzbrief Image|SN,04/19/19,12,640
Facebook Ads,Schutzbrief Image|SN,04/20/19,7,454
Facebook Ads,Schutzbrief Image|SN,04/21/19,9,388
Facebook Ads,Schutzbrief Image|SN,04/22/19,12,366
Facebook Ads,Schutzbrief Image|SN,04/23/19,7,231
Facebook Ads,Schutzbrief Image|SN,04/24/19,11,217
Facebook Ads,Schutzbrief Image|SN,04/25/19,10,405
Facebook Ads,Schutzbrief Image|SN,04/26/19,8,667
Facebook Ads,Schutzbrief Image|SN,04/27/19,3,512
Facebook Ads,Schutzbrief Image|SN,04/28/19,8,419
Facebook Ads,Schutzbrief Image|SN,04/29/19,13,351
Facebook Ads,Schutzbrief Image|SN,04/30/19,3,257
Facebook Ads,Schutzbrief Image|SN,05/01/19,8,341
Facebook Ads,Schutzbrief Image|SN,05/02/19,16,507
Facebook Ads,Schutzbrief Image|SN,05/03/19,13,575
Facebook Ads,Schutzbrief Image|SN,05/04/19,12,391
Facebook Ads,Schutzbrief Image|SN,05/05/19,10,355
Facebook Ads,Schutzbrief Image|SN,05/06/19,13,325
Facebook Ads,Schutzbrief Image|SN,05/07/19,4,162
Facebook Ads,Schutzbrief Image|SN,05/08/19,10,219
Facebook Ads,Schutzbrief Image|SN,05/09/19,18,419
Facebook Ads,Schutzbrief Image|SN,05/10/19,12,470
Facebook Ads,Schutzbrief Image|SN,05/11/19,12,500
Facebook Ads,Schutzbrief Image|SN,05/12/19,9,399
Facebook Ads,Schutzbrief Image|SN,05/13/19,19,384
Facebook Ads,Schutzbrief Image|SN,05/14/19,7,210
Facebook Ads,Schutzbrief Image|SN,05/15/19,7,396
Facebook Ads,Schutzbrief Image|SN,05/16/19,23,492
Facebook Ads,Schutzbrief Image|SN,05/17/19,11,468
Facebook Ads,Schutzbrief Image|SN,05/18/19,11,420
Facebook Ads,Schutzbrief Image|SN,05/19/19,13,434
Facebook Ads,Schutzbrief Image|SN,05/20/19,13,325
Facebook Ads,Schutzbrief Image|SN,05/21/19,13,217
Facebook Ads,Schutzbrief Image|SN,05/22/19,9,205
Facebook Ads,Schutzbrief Image|SN,05/23/19,22,393
Facebook Ads,Schutzbrief Image|SN,05/24/19,8,324
Facebook Ads,Schutzbrief Image|SN,05/25/19,12,340
Facebook Ads,Schutzbrief Image|SN,05/26/19,6,302
Facebook Ads,Schutzbrief Image|SN,05/27/19,12,319
Facebook Ads,Schutzbrief Image|SN,05/28/19,11,252
Facebook Ads,Schutzbrief Image|SN,05/29/19,10,244
Facebook Ads,Schutzbrief Image|SN,05/30/19,11,406
Facebook Ads,Schutzbrief Image|SN,05/31/19,16,300
Facebook Ads,Schutzbrief Image|SN,06/01/19,7,220
Facebook Ads,Schutzbrief Image|SN,06/02/19,11,164
